edition,level,school_code,school_name,major_code,major_name,subject_requirement_raw,subject_requirement_type,subjects_list,province
2027,本科,10001,北京大学,1202,工商管理类,不提科目要求,none,,北京
2027,本科,10001,北京大学,1204,公共管理类,不提科目要求,none,,北京
2027,本科,10001,北京大学,120501,图书馆学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,00150,社会科学试验班,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,00156,人文科学试验班,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0070,理科试验班类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,00700,理科试验班,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,010101,哲学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,010103,宗教学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,010104,伦理学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0201,经济学类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020101,经济学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020102,经济统计学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,020103,国民经济管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020104,资源与环境经济学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020106,能源经济,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020107,劳动经济学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0202,财政学类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020202,税收学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0203,金融学类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020301,金融学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020303,保险学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020306,信用管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020401,国际经济与贸易,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,020402,贸易经济,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,030101,法学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,030201,政治学与行政学,思想政治(1门科目考生必须选考方可报考),one,思想政治,北京
2027,本科,10002,中国人民大学,030202,国际政治,思想政治(1门科目考生必须选考方可报考),one,思想政治,北京
2027,本科,10002,中国人民大学,030203,外交学,思想政治(1门科目考生必须选考方可报考),one,思想政治,北京
2027,本科,10002,中国人民大学,030205,政治学、经济学与哲学,思想政治(1门科目考生必须选考方可报考),one,思想政治,北京
2027,本科,10002,中国人民大学,0303,社会学类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,030301,社会学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,030302,社会工作,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,030502,中国共产党历史,思想政治(1门科目考生必须选考方可报考),one,思想政治,北京
2027,本科,10002,中国人民大学,030504,马克思主义理论,思想政治(1门科目考生必须选考方可报考),one,思想政治,北京
2027,本科,10002,中国人民大学,050101,汉语言文学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050102,汉语言,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050111,中国古典学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0502,外国语言文学类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050201,英语,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050202,俄语,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050203,德语,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050204,法语,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050205,西班牙语,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050207,日语,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0503,新闻传播学类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050301,新闻学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050302,广播电视学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050303,广告学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050304,传播学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,050309,国际新闻与传播,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,060101,历史学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,060102,世界史,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,060103,考古学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0701,数学类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,070101,数学与应用数学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,070104,数据计算及应用,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,070201,物理学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,070301,化学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,071102,应用心理学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,0712,统计学类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,071201,统计学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,071202,应用统计学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,080402,材料物理,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,080717,人工智能,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,0809,计算机类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,080901,计算机科学与技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,080902,软件工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,080904,信息安全,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,080910,数据科学与大数据技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,082501,环境科学与工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,120102,信息管理与信息系统,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10002,中国人民大学,1202,工商管理类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120201,工商管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120202,市场营销,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120203,会计学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120204,财务管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120206,人力资源管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120211,劳动关系,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120301,农林经济管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120302,农村区域发展,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120402,行政管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120403,劳动与社会保障,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120404,土地资源管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120405,城市管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120502,档案学,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,120503,信息资源管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,130102,艺术管理,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,130201,音乐表演,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,130402,绘画,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,1305,设计学类,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,130502,视觉传达设计,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,130503,环境设计,不提科目要求,none,,北京
2027,本科,10002,中国人民大学,130508,数字媒体艺术,不提科目要求,none,,北京
2027,本科,10003,清华大学,0015,文科试验班类,不提科目要求,none,,北京
2027,本科,10003,清华大学,00150,社会科学试验班,不提科目要求,none,,北京
2027,本科,10003,清华大学,00600,工科试验班,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,0070,理科试验班类,物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10003,清华大学,00700,理科试验班,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,0101,哲学类,不提科目要求,none,,北京
2027,本科,10003,清华大学,0301,法学类,不提科目要求,none,,北京
2027,本科,10003,清华大学,030504,马克思主义理论,思想政治(1门科目考生必须选考方可报考),one,思想政治,北京
2027,本科,10003,清华大学,040201,体育教育,不提科目要求,none,,北京
2027,本科,10003,清华大学,0501,中国语言文学类,不提科目要求,none,,北京
2027,本科,10003,清华大学,050207,日语,不提科目要求,none,,北京
2027,本科,10003,清华大学,0601,历史学类,不提科目要求,none,,北京
2027,本科,10003,清华大学,070101,数学与应用数学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,070102,信息与计算科学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,070103,数理基础科学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,070201,物理学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,070301,化学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,070303,化学生物学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,071001,生物科学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,080101,理论与应用力学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,080201,机械工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,080207,车辆工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,0807,电子信息类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,0808,自动化类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,0809,计算机类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,0810,土木类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,081305,化学工程与工业生物工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,082001,航空航天工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,082201,核工程与核技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,0828,建筑类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,1002,临床医学类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10003,清华大学,130101,艺术史论,历史(1门科目考生必须选考方可报考),one,历史,北京
2027,本科,10003,清华大学,1304,美术学类,不提科目要求,none,,北京
2027,本科,10003,清华大学,1305,设计学类,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,0015,文科试验班类,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,00201,经济管理试验班,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,00700,理科试验班,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,020101,经济学,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,020301,金融学,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,030101,法学,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,0502,外国语言文学类,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,050201,英语,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,050205,西班牙语,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,050232,葡萄牙语,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,0503,新闻传播学类,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,050304,传播学,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,050306,网络与新媒体,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,070101,数学与应用数学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,070102,信息与计算科学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,070202,应用物理学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,070205,系统科学与工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,071201,统计学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,071203,数据科学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080102,工程力学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0802,机械类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080201,机械工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080204,机械电子工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080204H,机械电子工程(中外合作办学),"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080207,车辆工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080301,测控技术与仪器,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080413,纳米材料与技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080413H,纳米材料与技术(中外合作办学),"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080501,能源与动力工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0806,电气类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080601,电气工程及其自动化,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080608,智慧能源工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0807,电子信息类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080702,电子科学与技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080703,通信工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080705,光电信息科学与工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080706,信息工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080717,人工智能,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0808,自动化类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080801,自动化,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080802,轨道交通信号与控制,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080806,智能装备与系统,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0809,计算机类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080901,计算机科学与技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080902,软件工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080904,信息安全,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080905,物联网工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,080914,保密技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0810,土木类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,081001,土木工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,081007,铁道工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,081008,智能建造,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0818,交通运输类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,081801,交通运输,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,081802,交通工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,081812,智能运输工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,082502,环境工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,0828,建筑类,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,082801,建筑学,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,082802,城乡规划,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,120102,信息管理与信息系统,物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10004,北京交通大学,120103,工程管理,物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10004,北京交通大学,120106,保密管理,物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10004,北京交通大学,120201,工商管理,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,120203,会计学,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,120204,财务管理,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,120601,物流管理,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,120602,物流工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,120604,供应链管理,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,120701,工业工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,120801,电子商务,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10004,北京交通大学,1305,设计学类,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,130502,视觉传达设计,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,130503,环境设计,不提科目要求,none,,北京
2027,本科,10004,北京交通大学,130508,数字媒体艺术,不提科目要求,none,,北京
2027,本科,10005,北京工业大学,020102,经济统计学,物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10005,北京工业大学,020301,金融学,物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10005,北京工业大学,020301H,金融学(中外合作办学),物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10005,北京工业大学,020401,国际经济与贸易,物理(1门科目考生必须选考方可报考),one,物理,北京
2027,本科,10005,北京工业大学,030101,法学,不提科目要求,none,,北京
2027,本科,10005,北京工业大学,0303,社会学类,不提科目要求,none,,北京
2027,本科,10005,北京工业大学,050201,英语,不提科目要求,none,,北京
2027,本科,10005,北京工业大学,0701,数学类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,070202,应用物理学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,070302,应用化学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,070303,化学生物学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,071002,生物技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,071201,统计学,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,0802,机械类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080201,机械工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080205,工业设计,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080301,测控技术与仪器,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,0804,材料类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080401,材料科学与工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080413,纳米材料与技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,0805,能源动力类,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080503,新能源科学与工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080701,电子信息工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080701H,电子信息工程(中外合作办学),"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080702,电子科学与技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080703,通信工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080705,光电信息科学与工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080717,人工智能,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080801,自动化,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080803,机器人工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080901,计算机科学与技术,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080902,软件工程,"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
2027,本科,10005,北京工业大学,080902H,软件工程(中外合作办学),"物理,化学(2门科目考生均须选考方可报考)",two,物理|化学,北京
